Date,Centre_Name,Commodity_Name,Price
12-06-24,HISAR,Wheat,1400.0
12-06-24,KARNAL,Wheat,1550.0
12-06-24,PANCHKULA,Wheat,1600.0
12-06-24,GURGAON,Wheat,1600.0
12-06-24,SHIMLA,Wheat,
12-06-24,MANDI,Wheat,
12-06-24,SRINAGAR,Wheat,
12-06-24,JAMMU,Wheat,1550.0
12-06-24,AMRITSAR,Wheat,1500.0
12-06-24,LUDHIANA,Wheat,1400.0
12-06-24,BATHINDA,Wheat,
12-06-24,LUCKNOW,Wheat,1450.0
12-06-24,KANPUR,Wheat,1440.0
12-06-24,VARANASI,Wheat,1500.0
12-06-24,AGRA,Wheat,1450.0
12-06-24,DEHRADUN,Wheat,1500.0
12-06-24,RAIPUR,Wheat,
12-06-24,PANAJI,Wheat,
12-06-24,AHMEDABAD,Wheat,1700.0
12-06-24,RAJKOT,Wheat,1700.0
12-06-24,BHOPAL,Wheat,1500.0
12-06-24,INDORE,Wheat,1530.0
12-06-24,GWALIOR,Wheat,1400.0
12-06-24,JABALPUR,Wheat,1500.0
12-06-24,MUMBAI,Wheat,2200.0
12-06-24,NAGPUR,Wheat,1958.0
12-06-24,JAIPUR,Wheat,1600.0
12-06-24,JODHPUR,Wheat,1700.0
12-06-24,KOTA,Wheat,1550.0
12-06-24,PATNA,Wheat,1750.0
12-06-24,BHAGALPUR,Wheat,1600.0
12-06-24,RANCHI,Wheat,1650.0
12-06-24,BHUBANESHWAR,Wheat,
12-06-24,CUTTACK,Wheat,1806.0
12-06-24,SAMBALPUR,Wheat,
12-06-24,ROURKELA,Wheat,1800.0
12-06-24,KOLKATA,Wheat,
12-06-24,SILIGURI,Wheat,
12-06-24,PORT BLAIR,Wheat,
12-06-24,ITANAGAR,Wheat,
12-06-24,GUWAHATI,Wheat,1800.0
12-06-24,SHILLONG,Wheat,2240.0
12-06-24,AIZWAL,Wheat,
12-06-24,DIMAPUR,Wheat,
12-06-24,AGARTALA,Wheat,
12-06-24,VIJAYWADA,Wheat,2300.0
12-06-24,VISAKHAPATNAM,Wheat,2300.0
12-06-24,BENGALURU,Wheat,2500.0
12-06-24,DHARWAD,Wheat,2700.0
12-06-24,T.PURAM,Wheat,2700.0
12-06-24,ERNAKULAM,Wheat,2600.0
12-06-24,KOZHIKODE,Wheat,2400.0
12-06-24,PUDUCHERRY,Wheat,2500.0
12-06-24,CHENNAI,Wheat,2600.0
12-06-24,DINDIGUL,Wheat,2850.0
12-06-24,THIRUCHIRAPALLI,Wheat,2800.0
12-06-24,HYDERABAD,Wheat,2700.0
13-06-24,CHANDIGARH,Wheat,1550.0
13-06-24,DELHI,Wheat,1900.0
13-06-24,HISAR,Wheat,
13-06-24,KARNAL,Wheat,
13-06-24,PANCHKULA,Wheat,
13-06-24,GURGAON,Wheat,
13-06-24,SHIMLA,Wheat,
13-06-24,MANDI,Wheat,
13-06-24,SRINAGAR,Wheat,
13-06-24,JAMMU,Wheat,
13-06-24,AMRITSAR,Wheat,1500.0
13-06-24,LUDHIANA,Wheat,
13-06-24,BATHINDA,Wheat,
13-06-24,LUCKNOW,Wheat,1450.0
13-06-24,KANPUR,Wheat,1440.0
13-06-24,VARANASI,Wheat,1500.0
13-06-24,AGRA,Wheat,1450.0
13-06-24,DEHRADUN,Wheat,1500.0
13-06-24,RAIPUR,Wheat,
13-06-24,PANAJI,Wheat,
13-06-24,AHMEDABAD,Wheat,1700.0
13-06-24,RAJKOT,Wheat,1700.0
13-06-24,BHOPAL,Wheat,
13-06-24,INDORE,Wheat,1530.0
13-06-24,GWALIOR,Wheat,
13-06-24,JABALPUR,Wheat,
13-06-24,MUMBAI,Wheat,2200.0
13-06-24,NAGPUR,Wheat,1958.0
13-06-24,JAIPUR,Wheat,1600.0
13-06-24,JODHPUR,Wheat,1700.0
13-06-24,KOTA,Wheat,1550.0
13-06-24,PATNA,Wheat,
13-06-24,BHAGALPUR,Wheat,
13-06-24,RANCHI,Wheat,1650.0
13-06-24,BHUBANESHWAR,Wheat,
13-06-24,CUTTACK,Wheat,1806.0
13-06-24,SAMBALPUR,Wheat,
13-06-24,ROURKELA,Wheat,1800.0
13-06-24,KOLKATA,Wheat,
13-06-24,SILIGURI,Wheat,1600.0
13-06-24,PORT BLAIR,Wheat,
13-06-24,ITANAGAR,Wheat,
13-06-24,GUWAHATI,Wheat,1800.0
13-06-24,SHILLONG,Wheat,2240.0
13-06-24,AIZWAL,Wheat,
13-06-24,DIMAPUR,Wheat,
13-06-24,AGARTALA,Wheat,
13-06-24,VIJAYWADA,Wheat,2300.0
13-06-24,VISAKHAPATNAM,Wheat,2300.0
13-06-24,BENGALURU,Wheat,2500.0
13-06-24,DHARWAD,Wheat,2700.0
13-06-24,T.PURAM,Wheat,2700.0
13-06-24,ERNAKULAM,Wheat,2600.0
13-06-24,KOZHIKODE,Wheat,2400.0
13-06-24,PUDUCHERRY,Wheat,2500.0
13-06-24,CHENNAI,Wheat,2600.0
13-06-24,DINDIGUL,Wheat,2850.0
13-06-24,THIRUCHIRAPALLI,Wheat,2800.0
13-06-24,HYDERABAD,Wheat,2700.0
16-06-24,CHANDIGARH,Wheat,1550.0
16-06-24,DELHI,Wheat,1800.0
16-06-24,HISAR,Wheat,1400.0
16-06-24,KARNAL,Wheat,1570.0
16-06-24,PANCHKULA,Wheat,1600.0
16-06-24,GURGAON,Wheat,1600.0
16-06-24,SHIMLA,Wheat,
16-06-24,MANDI,Wheat,
16-06-24,SRINAGAR,Wheat,
16-06-24,JAMMU,Wheat,
16-06-24,AMRITSAR,Wheat,1500.0
16-06-24,LUDHIANA,Wheat,1400.0
16-06-24,BATHINDA,Wheat,1600.0
16-06-24,LUCKNOW,Wheat,1450.0
16-06-24,KANPUR,Wheat,1440.0
16-06-24,VARANASI,Wheat,1500.0
16-06-24,AGRA,Wheat,1400.0
16-06-24,DEHRADUN,Wheat,1500.0
16-06-24,RAIPUR,Wheat,2100.0
16-06-24,PANAJI,Wheat,
16-06-24,AHMEDABAD,Wheat,
16-06-24,RAJKOT,Wheat,
16-06-24,BHOPAL,Wheat,
16-06-24,INDORE,Wheat,1530.0
16-06-24,GWALIOR,Wheat,
16-06-24,JABALPUR,Wheat,
16-06-24,MUMBAI,Wheat,2200.0
16-06-24,NAGPUR,Wheat,1983.0
16-06-24,JAIPUR,Wheat,1600.0
16-06-24,JODHPUR,Wheat,1700.0
16-06-24,KOTA,Wheat,1450.0
16-06-24,PATNA,Wheat,1750.0
16-06-24,BHAGALPUR,Wheat,1600.0
16-06-24,RANCHI,Wheat,1650.0
16-06-24,BHUBANESHWAR,Wheat,
16-06-24,CUTTACK,Wheat,
16-06-24,SAMBALPUR,Wheat,
16-06-24,ROURKELA,Wheat,1800.0
16-06-24,KOLKATA,Wheat,
16-06-24,SILIGURI,Wheat,
16-06-24,PORT BLAIR,Wheat,
16-06-24,ITANAGAR,Wheat,
16-06-24,GUWAHATI,Wheat,1800.0
16-06-24,SHILLONG,Wheat,2240.0
16-06-24,AIZWAL,Wheat,
16-06-24,DIMAPUR,Wheat,
16-06-24,AGARTALA,Wheat,
16-06-24,VIJAYWADA,Wheat,2300.0
16-06-24,VISAKHAPATNAM,Wheat,2300.0
16-06-24,BENGALURU,Wheat,2500.0
16-06-24,DHARWAD,Wheat,2700.0
16-06-24,T.PURAM,Wheat,2700.0
16-06-24,ERNAKULAM,Wheat,2600.0
16-06-24,KOZHIKODE,Wheat,2600.0
16-06-24,PUDUCHERRY,Wheat,2500.0
16-06-24,CHENNAI,Wheat,2600.0
16-06-24,DINDIGUL,Wheat,2850.0
16-06-24,THIRUCHIRAPALLI,Wheat,2800.0
16-06-24,HYDERABAD,Wheat,2700.0
17-06-24,CHANDIGARH,Wheat,1550.0
17-06-24,DELHI,Wheat,1800.0
17-06-24,HISAR,Wheat,1400.0
17-06-24,KARNAL,Wheat,1450.0
17-06-24,PANCHKULA,Wheat,1600.0
17-06-24,GURGAON,Wheat,1600.0
17-06-24,SHIMLA,Wheat,
17-06-24,MANDI,Wheat,
17-06-24,SRINAGAR,Wheat,
17-06-24,JAMMU,Wheat,1550.0
17-06-24,AMRITSAR,Wheat,1500.0
17-06-24,LUDHIANA,Wheat,
17-06-24,BATHINDA,Wheat,
17-06-24,LUCKNOW,Wheat,1450.0
17-06-24,KANPUR,Wheat,1440.0
17-06-24,VARANASI,Wheat,1500.0
17-06-24,AGRA,Wheat,1400.0
17-06-24,DEHRADUN,Wheat,1500.0
17-06-24,RAIPUR,Wheat,2100.0
17-06-24,PANAJI,Wheat,2450.0
17-06-24,AHMEDABAD,Wheat,1700.0
17-06-24,RAJKOT,Wheat,1700.0
17-06-24,BHOPAL,Wheat,
17-06-24,INDORE,Wheat,1530.0
17-06-24,GWALIOR,Wheat,
17-06-24,JABALPUR,Wheat,1500.0
17-06-24,MUMBAI,Wheat,2100.0
17-06-24,NAGPUR,Wheat,1983.0
17-06-24,JAIPUR,Wheat,1600.0
17-06-24,JODHPUR,Wheat,1700.0
17-06-24,KOTA,Wheat,1450.0
17-06-24,PATNA,Wheat,1750.0
17-06-24,BHAGALPUR,Wheat,1600.0
17-06-24,RANCHI,Wheat,1650.0
17-06-24,BHUBANESHWAR,Wheat,
17-06-24,CUTTACK,Wheat,1806.0
17-06-24,SAMBALPUR,Wheat,
17-06-24,ROURKELA,Wheat,1800.0
17-06-24,KOLKATA,Wheat,
17-06-24,SILIGURI,Wheat,
17-06-24,PORT BLAIR,Wheat,
17-06-24,ITANAGAR,Wheat,
17-06-24,GUWAHATI,Wheat,1800.0
17-06-24,SHILLONG,Wheat,2240.0
17-06-24,AIZWAL,Wheat,
17-06-24,DIMAPUR,Wheat,1420.0
17-06-24,AGARTALA,Wheat,
17-06-24,VIJAYWADA,Wheat,2300.0
17-06-24,VISAKHAPATNAM,Wheat,2300.0
17-06-24,BENGALURU,Wheat,
17-06-24,DHARWAD,Wheat,
17-06-24,T.PURAM,Wheat,2700.0
17-06-24,ERNAKULAM,Wheat,2600.0
17-06-24,KOZHIKODE,Wheat,2600.0
17-06-24,PUDUCHERRY,Wheat,2500.0
17-06-24,CHENNAI,Wheat,2600.0
17-06-24,DINDIGUL,Wheat,2850.0
17-06-24,THIRUCHIRAPALLI,Wheat,2800.0
17-06-24,HYDERABAD,Wheat,2700.0
18-06-24,CHANDIGARH,Wheat,1550.0
18-06-24,DELHI,Wheat,1800.0
18-06-24,HISAR,Wheat,1400.0
18-06-24,KARNAL,Wheat,1460.0
18-06-24,PANCHKULA,Wheat,1600.0
18-06-24,GURGAON,Wheat,1600.0
18-06-24,SHIMLA,Wheat,
18-06-24,MANDI,Wheat,
18-06-24,SRINAGAR,Wheat,
18-06-24,JAMMU,Wheat,1550.0
18-06-24,AMRITSAR,Wheat,1500.0
18-06-24,LUDHIANA,Wheat,1400.0
18-06-24,BATHINDA,Wheat,1600.0
18-06-24,LUCKNOW,Wheat,1450.0
18-06-24,KANPUR,Wheat,1440.0
18-06-24,VARANASI,Wheat,1550.0
18-06-24,AGRA,Wheat,1400.0
18-06-24,DEHRADUN,Wheat,1450.0
18-06-24,RAIPUR,Wheat,2100.0
18-06-24,PANAJI,Wheat,
18-06-24,AHMEDABAD,Wheat,1700.0
18-06-24,RAJKOT,Wheat,1700.0
18-06-24,BHOPAL,Wheat,
18-06-24,INDORE,Wheat,1530.0
18-06-24,GWALIOR,Wheat,
18-06-24,JABALPUR,Wheat,
18-06-24,MUMBAI,Wheat,2100.0
18-06-24,NAGPUR,Wheat,1983.0
18-06-24,JAIPUR,Wheat,1600.0
18-06-24,JODHPUR,Wheat,1700.0
18-06-24,KOTA,Wheat,1450.0
18-06-24,PATNA,Wheat,1750.0
18-06-24,BHAGALPUR,Wheat,1600.0
18-06-24,RANCHI,Wheat,1600.0
18-06-24,BHUBANESHWAR,Wheat,
18-06-24,CUTTACK,Wheat,1806.0
18-06-24,SAMBALPUR,Wheat,
18-06-24,ROURKELA,Wheat,1800.0
18-06-24,KOLKATA,Wheat,
18-06-24,SILIGURI,Wheat,1600.0
18-06-24,PORT BLAIR,Wheat,
18-06-24,ITANAGAR,Wheat,
18-06-24,GUWAHATI,Wheat,1800.0
18-06-24,SHILLONG,Wheat,
18-06-24,AIZWAL,Wheat,
18-06-24,DIMAPUR,Wheat,1420.0
18-06-24,AGARTALA,Wheat,
18-06-24,VIJAYWADA,Wheat,2300.0
18-06-24,VISAKHAPATNAM,Wheat,2300.0
18-06-24,BENGALURU,Wheat,2500.0
18-06-24,DHARWAD,Wheat,2700.0
18-06-24,T.PURAM,Wheat,2700.0
18-06-24,ERNAKULAM,Wheat,2600.0
18-06-24,KOZHIKODE,Wheat,2600.0
18-06-24,PUDUCHERRY,Wheat,2500.0
18-06-24,CHENNAI,Wheat,2300.0
18-06-24,DINDIGUL,Wheat,2850.0
18-06-24,THIRUCHIRAPALLI,Wheat,2800.0
18-06-24,HYDERABAD,Wheat,2700.0
19-06-24,CHANDIGARH,Wheat,1550.0
19-06-24,DELHI,Wheat,1800.0
19-06-24,HISAR,Wheat,1400.0
19-06-24,KARNAL,Wheat,1470.0
19-06-24,PANCHKULA,Wheat,1600.0
19-06-24,GURGAON,Wheat,1600.0
19-06-24,SHIMLA,Wheat,
19-06-24,MANDI,Wheat,
19-06-24,SRINAGAR,Wheat,
19-06-24,JAMMU,Wheat,
19-06-24,AMRITSAR,Wheat,1500.0
19-06-24,LUDHIANA,Wheat,
19-06-24,BATHINDA,Wheat,1600.0
19-06-24,LUCKNOW,Wheat,1450.0
19-06-24,KANPUR,Wheat,1440.0
19-06-24,VARANASI,Wheat,1550.0
19-06-24,AGRA,Wheat,1400.0
19-06-24,DEHRADUN,Wheat,1450.0
19-06-24,RAIPUR,Wheat,
19-06-24,PANAJI,Wheat,2450.0
19-06-24,AHMEDABAD,Wheat,1700.0
19-06-24,RAJKOT,Wheat,1700.0
19-06-24,BHOPAL,Wheat,1500.0
19-06-24,INDORE,Wheat,1530.0
19-06-24,GWALIOR,Wheat,
19-06-24,JABALPUR,Wheat,1500.0
19-06-24,MUMBAI,Wheat,2100.0
19-06-24,NAGPUR,Wheat,1983.0
19-06-24,JAIPUR,Wheat,1600.0
19-06-24,JODHPUR,Wheat,1700.0
19-06-24,KOTA,Wheat,
19-06-24,PATNA,Wheat,1750.0
19-06-24,BHAGALPUR,Wheat,1600.0
19-06-24,RANCHI,Wheat,
19-06-24,BHUBANESHWAR,Wheat,
19-06-24,CUTTACK,Wheat,1806.0
19-06-24,SAMBALPUR,Wheat,
19-06-24,ROURKELA,Wheat,1800.0
19-06-24,KOLKATA,Wheat,
19-06-24,SILIGURI,Wheat,1600.0
19-06-24,PORT BLAIR,Wheat,2600.0
19-06-24,ITANAGAR,Wheat,
19-06-24,GUWAHATI,Wheat,1800.0
19-06-24,SHILLONG,Wheat,2240.0
19-06-24,AIZWAL,Wheat,
19-06-24,DIMAPUR,Wheat,1420.0
19-06-24,AGARTALA,Wheat,
19-06-24,VIJAYWADA,Wheat,2300.0
19-06-24,VISAKHAPATNAM,Wheat,2300.0
19-06-24,BENGALURU,Wheat,2500.0
19-06-24,DHARWAD,Wheat,2850.0
19-06-24,T.PURAM,Wheat,2700.0
19-06-24,ERNAKULAM,Wheat,2600.0
19-06-24,KOZHIKODE,Wheat,2600.0
19-06-24,PUDUCHERRY,Wheat,2500.0
19-06-24,CHENNAI,Wheat,2300.0
19-06-24,DINDIGUL,Wheat,2850.0
19-06-24,THIRUCHIRAPALLI,Wheat,2800.0
19-06-24,HYDERABAD,Wheat,2700.0
20-06-24,CHANDIGARH,Wheat,1550.0
20-06-24,DELHI,Wheat,1850.0
20-06-24,HISAR,Wheat,1400.0
20-06-24,KARNAL,Wheat,1460.0
20-06-24,PANCHKULA,Wheat,1600.0
20-06-24,GURGAON,Wheat,1600.0
20-06-24,SHIMLA,Wheat,
20-06-24,MANDI,Wheat,
20-06-24,SRINAGAR,Wheat,
20-06-24,JAMMU,Wheat,1550.0
20-06-24,AMRITSAR,Wheat,1500.0
20-06-24,LUDHIANA,Wheat,1400.0
20-06-24,BATHINDA,Wheat,1600.0
20-06-24,LUCKNOW,Wheat,1450.0
20-06-24,KANPUR,Wheat,1440.0
20-06-24,VARANASI,Wheat,1550.0
20-06-24,AGRA,Wheat,1450.0
20-06-24,DEHRADUN,Wheat,1450.0
20-06-24,RAIPUR,Wheat,
20-06-24,PANAJI,Wheat,2450.0
20-06-24,AHMEDABAD,Wheat,1700.0
20-06-24,RAJKOT,Wheat,1700.0
20-06-24,BHOPAL,Wheat,
20-06-24,INDORE,Wheat,1530.0
20-06-24,GWALIOR,Wheat,
20-06-24,JABALPUR,Wheat,
20-06-24,MUMBAI,Wheat,2100.0
20-06-24,NAGPUR,Wheat,1983.0
20-06-24,JAIPUR,Wheat,1600.0
20-06-24,JODHPUR,Wheat,1700.0
20-06-24,KOTA,Wheat,
20-06-24,PATNA,Wheat,
20-06-24,BHAGALPUR,Wheat,1600.0
20-06-24,RANCHI,Wheat,1600.0
20-06-24,BHUBANESHWAR,Wheat,
20-06-24,CUTTACK,Wheat,1806.0
20-06-24,SAMBALPUR,Wheat,
20-06-24,ROURKELA,Wheat,1800.0
20-06-24,KOLKATA,Wheat,
20-06-24,SILIGURI,Wheat,1600.0
20-06-24,PORT BLAIR,Wheat,2600.0
20-06-24,ITANAGAR,Wheat,
20-06-24,GUWAHATI,Wheat,1800.0
20-06-24,SHILLONG,Wheat,2240.0
20-06-24,AIZWAL,Wheat,
20-06-24,DIMAPUR,Wheat,1420.0
20-06-24,AGARTALA,Wheat,
20-06-24,VIJAYWADA,Wheat,2300.0
20-06-24,VISAKHAPATNAM,Wheat,2300.0
20-06-24,BENGALURU,Wheat,
20-06-24,DHARWAD,Wheat,
20-06-24,T.PURAM,Wheat,2700.0
20-06-24,ERNAKULAM,Wheat,2600.0
20-06-24,KOZHIKODE,Wheat,2600.0
20-06-24,PUDUCHERRY,Wheat,2500.0
20-06-24,CHENNAI,Wheat,2300.0
20-06-24,DINDIGUL,Wheat,2850.0
20-06-24,THIRUCHIRAPALLI,Wheat,2800.0
20-06-24,HYDERABAD,Wheat,2700.0
23-06-24,CHANDIGARH,Wheat,1550.0
23-06-24,DELHI,Wheat,1850.0
23-06-24,HISAR,Wheat,1400.0
23-06-24,KARNAL,Wheat,1450.0
23-06-24,PANCHKULA,Wheat,1600.0
23-06-24,GURGAON,Wheat,1600.0
23-06-24,SHIMLA,Wheat,
23-06-24,MANDI,Wheat,
23-06-24,SRINAGAR,Wheat,
23-06-24,JAMMU,Wheat,1550.0
23-06-24,AMRITSAR,Wheat,1500.0
23-06-24,LUDHIANA,Wheat,1400.0
23-06-24,BATHINDA,Wheat,
23-06-24,LUCKNOW,Wheat,1425.0
23-06-24,KANPUR,Wheat,1400.0
23-06-24,VARANASI,Wheat,1550.0
23-06-24,AGRA,Wheat,1450.0
23-06-24,DEHRADUN,Wheat,1450.0
23-06-24,RAIPUR,Wheat,2100.0
23-06-24,PANAJI,Wheat,
23-06-24,AHMEDABAD,Wheat,1700.0
23-06-24,RAJKOT,Wheat,1700.0
23-06-24,BHOPAL,Wheat,
23-06-24,INDORE,Wheat,1530.0
23-06-24,GWALIOR,Wheat,
23-06-24,JABALPUR,Wheat,1500.0
23-06-24,MUMBAI,Wheat,2100.0
23-06-24,NAGPUR,Wheat,1960.0
23-06-24,JAIPUR,Wheat,1600.0
23-06-24,JODHPUR,Wheat,
23-06-24,KOTA,Wheat,
23-06-24,PATNA,Wheat,1750.0
23-06-24,BHAGALPUR,Wheat,1600.0
23-06-24,RANCHI,Wheat,
23-06-24,BHUBANESHWAR,Wheat,
23-06-24,CUTTACK,Wheat,1806.0
23-06-24,SAMBALPUR,Wheat,
23-06-24,ROURKELA,Wheat,1800.0
23-06-24,KOLKATA,Wheat,
23-06-24,SILIGURI,Wheat,1600.0
23-06-24,PORT BLAIR,Wheat,2600.0
23-06-24,ITANAGAR,Wheat,
23-06-24,GUWAHATI,Wheat,1800.0
23-06-24,SHILLONG,Wheat,2240.0
23-06-24,AIZWAL,Wheat,
23-06-24,DIMAPUR,Wheat,1420.0
23-06-24,AGARTALA,Wheat,
23-06-24,VIJAYWADA,Wheat,2300.0
23-06-24,VISAKHAPATNAM,Wheat,2300.0
23-06-24,BENGALURU,Wheat,
23-06-24,DHARWAD,Wheat,
23-06-24,T.PURAM,Wheat,2700.0
23-06-24,ERNAKULAM,Wheat,2600.0
23-06-24,KOZHIKODE,Wheat,2600.0
23-06-24,PUDUCHERRY,Wheat,2500.0
23-06-24,CHENNAI,Wheat,2300.0
23-06-24,DINDIGUL,Wheat,2850.0
23-06-24,THIRUCHIRAPALLI,Wheat,2800.0
23-06-24,HYDERABAD,Wheat,2700.0
24-06-24,CHANDIGARH,Wheat,1550.0
24-06-24,DELHI,Wheat,1850.0
24-06-24,HISAR,Wheat,1400.0
24-06-24,KARNAL,Wheat,1460.0
24-06-24,PANCHKULA,Wheat,1600.0
24-06-24,GURGAON,Wheat,1600.0
24-06-24,SHIMLA,Wheat,
24-06-24,MANDI,Wheat,
24-06-24,SRINAGAR,Wheat,
24-06-24,JAMMU,Wheat,1550.0
24-06-24,AMRITSAR,Wheat,1500.0
24-06-24,LUDHIANA,Wheat,1400.0
24-06-24,BATHINDA,Wheat,1600.0
24-06-24,LUCKNOW,Wheat,1425.0
24-06-24,KANPUR,Wheat,1440.0
24-06-24,VARANASI,Wheat,1550.0
24-06-24,AGRA,Wheat,1450.0
24-06-24,DEHRADUN,Wheat,1450.0
24-06-24,RAIPUR,Wheat,2100.0
24-06-24,PANAJI,Wheat,2450.0
24-06-24,AHMEDABAD,Wheat,1700.0
24-06-24,RAJKOT,Wheat,1700.0
24-06-24,BHOPAL,Wheat,1550.0
24-06-24,INDORE,Wheat,
24-06-24,GWALIOR,Wheat,1500.0
24-06-24,JABALPUR,Wheat,1500.0
24-06-24,MUMBAI,Wheat,2100.0
24-06-24,NAGPUR,Wheat,1960.0
24-06-24,JAIPUR,Wheat,1600.0
24-06-24,JODHPUR,Wheat,
24-06-24,KOTA,Wheat,1450.0
24-06-24,PATNA,Wheat,1750.0
24-06-24,BHAGALPUR,Wheat,1600.0
24-06-24,RANCHI,Wheat,1600.0
24-06-24,BHUBANESHWAR,Wheat,
24-06-24,CUTTACK,Wheat,1806.0
24-06-24,SAMBALPUR,Wheat,
24-06-24,ROURKELA,Wheat,1800.0
24-06-24,KOLKATA,Wheat,
24-06-24,SILIGURI,Wheat,1600.0
24-06-24,PORT BLAIR,Wheat,
24-06-24,ITANAGAR,Wheat,
24-06-24,GUWAHATI,Wheat,1800.0
24-06-24,SHILLONG,Wheat,
24-06-24,AIZWAL,Wheat,
24-06-24,DIMAPUR,Wheat,
24-06-24,AGARTALA,Wheat,
24-06-24,VIJAYWADA,Wheat,2300.0
24-06-24,VISAKHAPATNAM,Wheat,2300.0
24-06-24,BENGALURU,Wheat,2500.0
24-06-24,DHARWAD,Wheat,2750.0
24-06-24,T.PURAM,Wheat,2700.0
24-06-24,ERNAKULAM,Wheat,2600.0
24-06-24,KOZHIKODE,Wheat,2600.0
24-06-24,PUDUCHERRY,Wheat,2500.0
24-06-24,CHENNAI,Wheat,2300.0
24-06-24,DINDIGUL,Wheat,2850.0
24-06-24,THIRUCHIRAPALLI,Wheat,2800.0
24-06-24,HYDERABAD,Wheat,2700.0
25-06-24,CHANDIGARH,Wheat,1550.0
25-06-24,DELHI,Wheat,1850.0
25-06-24,HISAR,Wheat,1400.0
25-06-24,KARNAL,Wheat,1450.0
25-06-24,PANCHKULA,Wheat,1600.0
25-06-24,GURGAON,Wheat,1600.0
25-06-24,SHIMLA,Wheat,
25-06-24,MANDI,Wheat,
25-06-24,SRINAGAR,Wheat,
25-06-24,JAMMU,Wheat,1550.0
25-06-24,AMRITSAR,Wheat,1500.0
25-06-24,LUDHIANA,Wheat,1400.0
25-06-24,BATHINDA,Wheat,
25-06-24,LUCKNOW,Wheat,1425.0
25-06-24,KANPUR,Wheat,1440.0
25-06-24,VARANASI,Wheat,1550.0
25-06-24,AGRA,Wheat,1450.0
25-06-24,DEHRADUN,Wheat,1450.0
25-06-24,RAIPUR,Wheat,2100.0
25-06-24,PANAJI,Wheat,
25-06-24,AHMEDABAD,Wheat,1700.0
25-06-24,RAJKOT,Wheat,1800.0
25-06-24,BHOPAL,Wheat,1550.0
25-06-24,INDORE,Wheat,1530.0
25-06-24,GWALIOR,Wheat,
25-06-24,JABALPUR,Wheat,1500.0
25-06-24,MUMBAI,Wheat,2100.0
25-06-24,NAGPUR,Wheat,1960.0
25-06-24,JAIPUR,Wheat,1580.0
25-06-24,JODHPUR,Wheat,1700.0
25-06-24,KOTA,Wheat,1450.0
25-06-24,PATNA,Wheat,1750.0
25-06-24,BHAGALPUR,Wheat,1600.0
25-06-24,RANCHI,Wheat,1800.0
25-06-24,BHUBANESHWAR,Wheat,
25-06-24,CUTTACK,Wheat,1806.0
25-06-24,SAMBALPUR,Wheat,
25-06-24,ROURKELA,Wheat,1800.0
25-06-24,KOLKATA,Wheat,
25-06-24,SILIGURI,Wheat,1600.0
25-06-24,PORT BLAIR,Wheat,2600.0
25-06-24,ITANAGAR,Wheat,
25-06-24,GUWAHATI,Wheat,1800.0
25-06-24,SHILLONG,Wheat,2240.0
25-06-24,AIZWAL,Wheat,
25-06-24,DIMAPUR,Wheat,1420.0
25-06-24,AGARTALA,Wheat,
25-06-24,VIJAYWADA,Wheat,2300.0
25-06-24,VISAKHAPATNAM,Wheat,2300.0
25-06-24,BENGALURU,Wheat,2500.0
25-06-24,DHARWAD,Wheat,2750.0
25-06-24,T.PURAM,Wheat,2700.0
25-06-24,ERNAKULAM,Wheat,2600.0
25-06-24,KOZHIKODE,Wheat,2600.0
25-06-24,PUDUCHERRY,Wheat,2500.0
25-06-24,CHENNAI,Wheat,2300.0
25-06-24,DINDIGUL,Wheat,2850.0
25-06-24,THIRUCHIRAPALLI,Wheat,2800.0
25-06-24,HYDERABAD,Wheat,2700.0
26-06-24,CHANDIGARH,Wheat,1550.0
26-06-24,DELHI,Wheat,1850.0
26-06-24,HISAR,Wheat,1400.0
26-06-24,KARNAL,Wheat,1400.0
26-06-24,PANCHKULA,Wheat,1600.0
26-06-24,GURGAON,Wheat,1600.0
26-06-24,SHIMLA,Wheat,
26-06-24,MANDI,Wheat,
26-06-24,SRINAGAR,Wheat,
26-06-24,JAMMU,Wheat,1550.0
26-06-24,AMRITSAR,Wheat,1500.0
26-06-24,LUDHIANA,Wheat,1400.0
26-06-24,BATHINDA,Wheat,1600.0
26-06-24,LUCKNOW,Wheat,1425.0
26-06-24,KANPUR,Wheat,1440.0
26-06-24,VARANASI,Wheat,1550.0
26-06-24,AGRA,Wheat,1450.0
26-06-24,DEHRADUN,Wheat,1450.0
26-06-24,RAIPUR,Wheat,2100.0
26-06-24,PANAJI,Wheat,
26-06-24,AHMEDABAD,Wheat,1700.0
26-06-24,RAJKOT,Wheat,1800.0
26-06-24,BHOPAL,Wheat,1550.0
26-06-24,INDORE,Wheat,1530.0
26-06-24,GWALIOR,Wheat,1500.0
26-06-24,JABALPUR,Wheat,1500.0
26-06-24,MUMBAI,Wheat,2100.0
26-06-24,NAGPUR,Wheat,1960.0
26-06-24,JAIPUR,Wheat,1580.0
26-06-24,JODHPUR,Wheat,1700.0
26-06-24,KOTA,Wheat,1450.0
26-06-24,PATNA,Wheat,1750.0
26-06-24,BHAGALPUR,Wheat,1600.0
26-06-24,RANCHI,Wheat,1800.0
26-06-24,BHUBANESHWAR,Wheat,
26-06-24,CUTTACK,Wheat,1806.0
26-06-24,SAMBALPUR,Wheat,
26-06-24,ROURKELA,Wheat,1800.0
26-06-24,KOLKATA,Wheat,
